event_id,user_id,event_type,product_id,event_timestamp
4886,506,add_to_cart,195,2024-02-01 08:40:00
4887,506,add_to_cart,158,2024-02-01 08:56:00
4888,506,visit,93,2024-02-01 09:14:00
4889,506,checkout,173,2024-02-01 09:34:00
4890,507,checkout,79,2024-01-25 20:42:00
4891,507,add_to_cart,110,2024-01-25 21:03:00
4892,507,visit,179,2024-01-25 21:07:00
4893,507,visit,102,2024-01-25 21:26:00
4894,507,checkout,106,2024-01-25 21:30:00
4895,507,add_to_cart,47,2024-02-18 08:08:00
4896,507,add_to_cart,181,2024-02-18 08:35:00
4897,507,add_to_cart,64,2024-02-18 08:48:00
4898,507,add_to_cart,166,2024-02-17 01:21:00
4899,507,view,64,2024-02-17 01:49:00
4900,507,view,87,2024-02-17 02:06:00
4901,507,add_to_cart,7,2024-03-01 13:36:00
4902,507,visit,22,2024-03-01 13:47:00
4903,507,view,81,2024-03-01 13:51:00
4904,507,visit,169,2024-03-01 14:01:00
4905,507,checkout,74,2024-01-27 00:58:00
4906,507,visit,138,2024-01-27 01:06:00
4907,507,checkout,185,2024-01-27 01:15:00
4908,507,view,135,2024-01-27 01:30:00
4909,508,add_to_cart,125,2024-01-21 15:38:00
4910,508,visit,50,2024-01-21 16:06:00
4911,508,view,52,2024-01-21 16:24:00
4912,509,checkout,161,2024-02-17 13:41:00
4913,509,visit,1,2024-02-17 13:44:00
4914,509,view,181,2024-02-17 13:55:00
4915,509,view,188,2024-02-09 18:22:00
4916,509,view,162,2024-02-09 18:52:00
4917,509,view,4,2024-01-06 21:49:00
4918,509,view,145,2024-01-06 21:58:00
4919,509,visit,132,2024-01-06 22:26:00
4920,509,view,171,2024-01-06 22:49:00
4921,510,add_to_cart,4,2024-01-22 14:56:00
4922,510,purchase,1,2024-01-22 15:00:00
4923,510,view,71,2024-01-22 15:07:00
4924,510,view,178,2024-01-20 17:16:00
4925,510,view,189,2024-01-20 17:19:00
4926,510,visit,35,2024-01-20 17:22:00
4927,510,add_to_cart,8,2024-01-20 17:45:00
4928,510,visit,152,2024-01-20 18:05:00
4929,510,checkout,36,2024-02-26 22:38:00
4930,510,visit,178,2024-02-26 22:43:00
4931,510,view,123,2024-02-26 23:13:00
4932,510,view,43,2024-02-26 23:26:00
4933,511,view,27,2024-02-09 19:27:00
4934,511,view,32,2024-01-29 01:23:00
4935,511,add_to_cart,78,2024-01-29 01:32:00
4936,511,visit,121,2024-02-01 07:39:00
4937,511,visit,146,2024-02-01 08:00:00
4938,512,visit,156,2024-01-10 00:25:00
4939,512,visit,157,2024-01-10 00:52:00
4940,512,add_to_cart,16,2024-01-10 01:07:00
4941,512,visit,99,2024-02-05 18:48:00
4942,512,visit,47,2024-02-05 19:17:00
4943,512,view,187,2024-02-05 19:30:00
4944,512,view,31,2024-02-05 19:54:00
4945,512,add_to_cart,4,2024-02-05 20:03:00
4946,513,view,165,2024-02-21 08:59:00
4947,513,checkout,17,2024-02-21 09:11:00
4948,513,purchase,39,2024-02-21 09:14:00
4949,513,view,48,2024-02-21 09:37:00
4950,513,checkout,174,2024-01-21 23:58:00
4951,513,add_to_cart,176,2024-01-22 00:02:00
4952,513,view,39,2024-02-20 17:19:00
4953,513,visit,132,2024-02-20 17:31:00
4954,513,checkout,30,2024-02-20 17:54:00
4955,513,visit,158,2024-02-20 18:17:00
4956,514,visit,22,2024-02-22 07:38:00
4957,514,checkout,66,2024-02-22 07:57:00
4958,514,view,108,2024-02-22 08:11:00
4959,514,view,12,2024-02-22 08:14:00
4960,514,view,36,2024-01-02 19:06:00
4961,514,visit,18,2024-01-02 19:11:00
4962,514,view,90,2024-01-02 19:14:00
4963,514,checkout,181,2024-01-02 19:36:00
4964,514,visit,199,2024-01-05 09:25:00
4965,514,checkout,1,2024-01-05 09:50:00
4966,514,visit,127,2024-01-05 09:55:00
4967,514,add_to_cart,186,2024-01-05 10:08:00
4968,514,view,90,2024-01-05 10:15:00
4969,514,add_to_cart,87,2024-01-29 10:34:00
4970,514,view,90,2024-01-29 10:48:00
4971,514,visit,134,2024-01-29 10:53:00
4972,514,checkout,70,2024-01-29 11:18:00
4973,514,view,44,2024-01-29 11:36:00
4974,514,purchase,200,2024-02-07 10:44:00
4975,515,add_to_cart,152,2024-02-07 04:05:00
4976,515,visit,86,2024-01-27 05:30:00
4977,515,add_to_cart,19,2024-01-27 05:55:00
4978,515,add_to_cart,101,2024-02-23 06:11:00
4979,516,purchase,146,2024-01-22 03:02:00
4980,517,add_to_cart,95,2024-02-21 13:54:00
4981,517,visit,101,2024-02-21 14:06:00
4982,517,view,30,2024-02-21 14:12:00
4983,517,visit,170,2024-02-21 14:35:00
4984,517,visit,33,2024-02-26 08:36:00
4985,517,visit,12,2024-02-26 08:57:00
4986,517,visit,118,2024-02-26 09:18:00
4987,517,view,94,2024-02-26 09:21:00
4988,517,visit,155,2024-01-29 03:12:00
4989,517,checkout,167,2024-01-29 03:16:00
4990,517,visit,137,2024-01-29 03:22:00
4991,517,view,149,2024-01-29 03:23:00
4992,517,add_to_cart,76,2024-01-29 03:40:00
4993,517,view,29,2024-01-01 11:09:00
4994,517,checkout,161,2024-01-01 11:12:00
4995,517,view,190,2024-01-01 11:18:00
4996,517,view,117,2024-01-01 11:25:00
4997,518,visit,15,2024-02-01 06:12:00
4998,518,view,2,2024-02-01 06:31:00
4999,518,checkout,180,2024-02-01 06:37:00
5000,518,checkout,117,2024-02-01 07:06:00
5001,518,add_to_cart,172,2024-02-01 07:21:00
5002,518,visit,182,2024-02-24 06:03:00
5003,518,checkout,18,2024-02-24 06:29:00
5004,518,visit,3,2024-02-24 06:33:00
5005,518,visit,135,2024-02-24 06:59:00
5006,518,view,171,2024-02-24 07:29:00
5007,518,view,166,2024-02-29 09:56:00
5008,518,checkout,165,2024-02-07 17:41:00
5009,518,view,186,2024-02-07 18:01:00
5010,518,purchase,161,2024-02-09 11:30:00
5011,518,view,108,2024-02-09 11:34:00
5012,518,view,187,2024-02-09 11:56:00
5013,518,view,95,2024-02-09 12:14:00
5014,519,visit,122,2024-01-16 12:28:00
5015,519,checkout,11,2024-01-16 12:35:00
5016,519,visit,68,2024-01-26 01:25:00
5017,519,purchase,123,2024-01-26 01:52:00
5018,519,view,196,2024-01-26 02:22:00
5019,519,checkout,113,2024-02-15 20:10:00
5020,520,add_to_cart,98,2024-02-28 17:59:00
5021,520,view,93,2024-02-28 18:10:00
5022,520,view,22,2024-02-28 18:15:00
5023,520,view,194,2024-02-28 18:30:00
5024,520,visit,172,2024-02-28 18:55:00
5025,520,view,127,2024-01-19 21:22:00
5026,520,view,134,2024-01-19 21:33:00
5027,520,view,170,2024-01-19 21:51:00
5028,520,view,25,2024-01-19 22:07:00
5029,520,purchase,185,2024-01-25 10:26:00
5030,520,add_to_cart,85,2024-01-25 10:43:00
5031,520,add_to_cart,55,2024-01-25 11:10:00
5032,520,add_to_cart,144,2024-01-25 11:12:00
5033,521,view,95,2024-01-20 20:03:00
5034,521,add_to_cart,142,2024-01-20 20:13:00
5035,521,add_to_cart,167,2024-01-20 20:26:00
5036,521,view,156,2024-01-20 20:33:00
5037,521,visit,179,2024-01-20 20:45:00
5038,522,add_to_cart,119,2024-02-22 23:21:00
5039,522,view,177,2024-02-22 23:44:00
5040,522,visit,9,2024-02-22 23:46:00
5041,522,view,186,2024-02-23 00:16:00
5042,523,add_to_cart,173,2024-01-30 06:20:00
5043,523,visit,150,2024-01-30 06:27:00
5044,524,visit,160,2024-02-06 21:51:00
5045,524,purchase,197,2024-02-06 21:52:00
5046,524,visit,197,2024-02-06 22:21:00
5047,524,add_to_cart,42,2024-02-06 22:29:00
5048,524,purchase,53,2024-02-06 22:51:00
5049,524,purchase,187,2024-02-28 11:17:00
5050,524,checkout,74,2024-02-28 11:29:00
5051,525,add_to_cart,39,2024-01-03 05:19:00
5052,525,add_to_cart,122,2024-01-03 05:28:00
5053,525,add_to_cart,15,2024-02-29 14:25:00
5054,525,checkout,199,2024-02-29 14:55:00
5055,525,view,157,2024-02-29 15:04:00
5056,525,purchase,123,2024-02-29 15:18:00
5057,525,add_to_cart,111,2024-02-29 15:41:00
5058,525,visit,131,2024-01-27 14:07:00
5059,525,checkout,83,2024-01-27 14:27:00
5060,525,checkout,10,2024-01-27 14:28:00
5061,525,view,92,2024-01-27 14:49:00
5062,525,visit,29,2024-01-26 01:25:00
5063,525,add_to_cart,35,2024-01-26 01:31:00
5064,525,visit,6,2024-01-26 02:00:00
5065,525,visit,140,2024-01-26 02:26:00
5066,526,visit,111,2024-01-12 18:19:00
5067,526,add_to_cart,38,2024-01-12 18:42:00
5068,526,purchase,77,2024-01-12 19:12:00
5069,527,visit,93,2024-01-19 18:18:00
5070,527,view,147,2024-01-19 18:22:00
5071,527,visit,67,2024-01-19 18:35:00
5072,527,view,136,2024-02-26 06:53:00
5073,527,purchase,8,2024-01-13 04:20:00
5074,527,view,122,2024-01-13 04:26:00
5075,527,visit,84,2024-01-13 04:29:00
5076,527,visit,175,2024-01-13 04:54:00
5077,527,checkout,132,2024-01-13 05:17:00
5078,527,add_to_cart,179,2024-01-05 08:15:00
5079,527,view,85,2024-01-05 08:17:00
5080,527,visit,195,2024-01-05 08:39:00
5081,527,add_to_cart,45,2024-01-05 09:09:00
5082,528,visit,136,2024-02-19 07:10:00
5083,528,visit,87,2024-02-19 07:38:00
5084,528,visit,16,2024-02-19 07:47:00
5085,528,visit,77,2024-01-12 11:57:00
5086,528,add_to_cart,195,2024-01-12 12:07:00
5087,528,view,9,2024-01-12 12:24:00
5088,528,visit,60,2024-01-12 12:27:00
5089,529,add_to_cart,78,2024-02-10 06:38:00
5090,529,view,77,2024-02-10 06:41:00
5091,529,checkout,71,2024-02-10 07:08:00
5092,529,view,15,2024-02-08 18:02:00
5093,529,visit,71,2024-02-08 18:04:00
5094,529,purchase,102,2024-02-08 18:08:00
5095,530,visit,169,2024-01-27 17:40:00
5096,530,add_to_cart,22,2024-01-27 18:09:00
5097,530,add_to_cart,152,2024-01-27 18:13:00
5098,530,view,113,2024-01-27 18:35:00
5099,530,visit,172,2024-01-27 18:43:00
5100,531,checkout,1,2024-01-01 19:12:00
5101,531,add_to_cart,10,2024-02-06 04:05:00
5102,531,visit,110,2024-02-06 04:23:00
5103,531,purchase,200,2024-01-02 22:08:00
5104,531,add_to_cart,184,2024-01-02 22:23:00
5105,531,visit,113,2024-01-02 22:53:00
5106,531,add_to_cart,50,2024-01-02 23:17:00
5107,531,visit,12,2024-02-13 16:44:00
5108,531,purchase,89,2024-02-13 16:59:00
5109,531,add_to_cart,188,2024-02-13 17:17:00
5110,531,view,154,2024-02-13 17:46:00
5111,531,checkout,112,2024-02-13 17:58:00
5112,532,purchase,78,2024-01-19 21:44:00
5113,532,view,169,2024-01-19 21:53:00
5114,532,view,164,2024-01-11 12:33:00
5115,533,add_to_cart,121,2024-01-03 15:41:00
5116,533,view,23,2024-01-03 16:08:00
5117,533,visit,171,2024-01-03 16:29:00
5118,533,view,134,2024-01-03 16:41:00
5119,533,checkout,197,2024-03-01 13:51:00
5120,533,view,171,2024-03-01 14:06:00
5121,533,view,25,2024-03-01 14:18:00
5122,533,purchase,18,2024-03-01 14:29:00
5123,534,visit,190,2024-01-09 18:05:00
5124,534,add_to_cart,141,2024-01-09 18:24:00
5125,534,view,43,2024-03-01 22:30:00
5126,534,view,78,2024-03-01 22:40:00
5127,534,checkout,28,2024-03-01 22:47:00
5128,534,checkout,146,2024-03-01 23:00:00
5129,534,view,59,2024-03-01 23:05:00
5130,534,view,188,2024-01-07 18:31:00
5131,534,checkout,63,2024-01-07 18:33:00
5132,534,checkout,185,2024-01-07 18:40:00
5133,534,add_to_cart,92,2024-01-07 18:47:00
5134,534,purchase,179,2024-02-05 05:20:00
5135,534,view,56,2024-02-05 05:27:00
5136,534,purchase,155,2024-02-05 05:40:00
5137,534,visit,160,2024-02-05 05:59:00
5138,535,add_to_cart,111,2024-01-18 23:13:00
5139,535,add_to_cart,137,2024-01-18 23:24:00
5140,535,add_to_cart,68,2024-01-18 23:39:00
5141,535,checkout,46,2024-01-18 23:47:00
5142,535,visit,67,2024-01-19 00:15:00
5143,535,add_to_cart,154,2024-01-09 16:36:00
5144,535,add_to_cart,136,2024-01-09 16:57:00
5145,535,view,6,2024-01-09 17:26:00
5146,536,visit,24,2024-02-20 02:13:00
5147,537,purchase,176,2024-01-22 03:04:00
5148,537,view,94,2024-01-22 03:11:00
5149,537,add_to_cart,173,2024-01-22 03:21:00
5150,538,add_to_cart,13,2024-01-24 21:16:00
5151,538,checkout,197,2024-01-24 21:39:00
5152,538,view,25,2024-01-24 21:45:00
5153,539,checkout,148,2024-01-07 19:10:00
5154,539,visit,118,2024-01-07 19:24:00
5155,539,visit,82,2024-02-04 21:06:00
5156,539,view,111,2024-02-04 21:29:00
5157,539,view,82,2024-02-04 21:57:00
5158,539,purchase,66,2024-02-04 22:26:00
5159,539,checkout,45,2024-01-08 22:39:00
5160,539,visit,114,2024-01-08 22:41:00
5161,540,visit,175,2024-01-31 12:56:00
5162,540,visit,63,2024-01-31 13:26:00
5163,540,add_to_cart,76,2024-01-31 13:41:00
5164,540,checkout,114,2024-01-31 14:00:00
5165,540,purchase,111,2024-01-12 15:16:00
5166,540,purchase,183,2024-02-06 11:44:00
5167,540,checkout,147,2024-02-06 11:49:00
5168,540,visit,35,2024-02-06 12:09:00
5169,540,visit,53,2024-02-13 13:26:00
5170,540,purchase,26,2024-02-13 13:48:00
5171,541,add_to_cart,14,2024-01-19 02:50:00
5172,541,checkout,118,2024-01-19 03:19:00
5173,541,visit,45,2024-01-19 03:38:00
5174,541,visit,172,2024-01-11 12:27:00
5175,541,visit,193,2024-01-11 12:57:00
5176,541,view,51,2024-01-11 12:58:00
5177,541,add_to_cart,171,2024-01-21 05:41:00
5178,542,view,119,2024-01-17 15:19:00
5179,542,visit,151,2024-01-17 15:41:00
5180,542,purchase,184,2024-01-17 15:44:00
5181,542,add_to_cart,19,2024-01-17 15:55:00
5182,542,visit,82,2024-01-03 04:27:00
5183,542,add_to_cart,76,2024-01-03 04:40:00
5184,542,view,183,2024-01-03 04:42:00
5185,542,visit,92,2024-01-03 05:05:00
5186,542,view,188,2024-01-03 05:27:00
5187,542,view,187,2024-02-14 12:48:00
5188,542,view,33,2024-02-14 13:02:00
5189,542,purchase,147,2024-02-14 13:16:00
5190,543,view,28,2024-01-09 11:49:00
5191,543,view,123,2024-01-09 12:19:00
5192,543,visit,180,2024-01-09 12:34:00
5193,543,checkout,126,2024-02-12 02:53:00
5194,543,checkout,177,2024-02-12 02:58:00
5195,543,visit,37,2024-02-12 03:24:00
5196,543,visit,154,2024-01-07 08:17:00
5197,544,checkout,99,2024-02-06 08:05:00
5198,544,checkout,98,2024-02-16 00:27:00
5199,544,add_to_cart,127,2024-02-16 00:48:00
5200,544,visit,168,2024-02-16 01:16:00
5201,545,add_to_cart,80,2024-02-20 22:41:00
5202,545,purchase,38,2024-02-15 04:44:00
5203,545,purchase,77,2024-02-15 04:50:00
5204,545,view,126,2024-02-15 03:07:00
5205,546,view,87,2024-01-14 01:42:00
5206,546,checkout,54,2024-02-03 06:34:00
5207,546,add_to_cart,150,2024-02-03 06:50:00
5208,546,view,16,2024-02-03 07:00:00
5209,546,add_to_cart,28,2024-02-03 07:24:00
5210,547,visit,163,2024-02-25 02:05:00
5211,547,visit,188,2024-02-25 02:10:00
5212,547,visit,173,2024-02-25 02:39:00
5213,547,visit,46,2024-02-25 02:57:00
5214,547,add_to_cart,72,2024-01-13 23:53:00
5215,547,add_to_cart,183,2024-01-13 06:23:00
5216,547,visit,85,2024-01-13 06:50:00
5217,547,view,26,2024-01-13 07:09:00
5218,547,add_to_cart,85,2024-02-08 14:04:00
5219,547,visit,153,2024-02-08 14:05:00
5220,547,visit,65,2024-02-08 14:26:00
5221,547,view,134,2024-02-08 14:55:00
5222,547,visit,151,2024-02-08 15:17:00
5223,547,visit,115,2024-01-19 05:30:00
5224,548,add_to_cart,64,2024-02-27 02:03:00
5225,548,view,87,2024-02-27 02:27:00
5226,548,add_to_cart,171,2024-02-27 02:49:00
5227,548,checkout,107,2024-02-27 02:52:00
5228,548,view,151,2024-02-27 03:03:00
5229,548,add_to_cart,96,2024-02-19 12:20:00
5230,548,visit,158,2024-02-19 12:44:00
5231,548,visit,77,2024-02-19 13:10:00
5232,548,checkout,146,2024-02-19 13:26:00
5233,548,view,87,2024-02-19 13:38:00
5234,548,view,149,2024-01-20 16:41:00
5235,548,add_to_cart,57,2024-01-20 16:47:00
5236,548,visit,103,2024-01-20 16:49:00
5237,549,view,151,2024-01-27 15:52:00
5238,549,checkout,91,2024-01-27 16:20:00
5239,549,purchase,45,2024-01-27 16:49:00
5240,549,view,172,2024-01-27 17:04:00
5241,549,view,88,2024-01-10 04:50:00
5242,549,visit,115,2024-01-10 05:18:00
5243,549,visit,47,2024-01-10 05:39:00
5244,549,view,168,2024-01-10 05:44:00
5245,549,checkout,179,2024-01-24 00:28:00
5246,549,add_to_cart,170,2024-01-24 00:34:00
5247,549,visit,135,2024-01-24 00:41:00
5248,549,add_to_cart,50,2024-01-24 00:45:00
5249,550,view,176,2024-01-31 05:06:00
5250,550,visit,84,2024-01-31 05:16:00
5251,550,view,91,2024-01-31 05:43:00
5252,550,visit,134,2024-02-05 09:28:00
5253,550,add_to_cart,91,2024-02-05 09:44:00
5254,550,purchase,137,2024-01-28 05:27:00
5255,550,visit,109,2024-01-28 05:38:00
5256,550,purchase,57,2024-01-28 06:01:00
5257,550,visit,31,2024-01-28 06:17:00
5258,550,view,21,2024-01-19 04:49:00
5259,550,view,90,2024-01-19 04:56:00
5260,551,view,40,2024-01-01 10:30:00
5261,551,view,112,2024-01-01 10:50:00
5262,551,visit,45,2024-02-09 04:09:00
5263,551,visit,77,2024-02-09 04:21:00
5264,551,add_to_cart,177,2024-02-09 04:40:00
5265,551,checkout,87,2024-02-09 04:56:00
5266,551,checkout,148,2024-02-09 04:59:00
5267,551,visit,101,2024-01-29 12:37:00
5268,551,purchase,117,2024-01-29 13:06:00
5269,551,add_to_cart,92,2024-01-29 13:17:00
5270,551,checkout,145,2024-01-29 13:38:00
5271,551,view,28,2024-02-27 16:15:00
5272,551,add_to_cart,169,2024-02-27 16:22:00
5273,551,view,194,2024-02-27 16:51:00
5274,552,purchase,25,2024-02-20 21:35:00
5275,552,visit,58,2024-02-20 21:51:00
5276,552,add_to_cart,41,2024-02-20 22:10:00
5277,552,visit,134,2024-02-20 22:26:00
5278,552,checkout,75,2024-02-20 22:55:00
5279,552,view,38,2024-01-21 17:26:00
5280,552,view,134,2024-02-09 10:58:00
5281,553,view,173,2024-02-27 09:04:00
5282,553,view,75,2024-01-13 09:25:00
5283,553,checkout,142,2024-01-13 09:41:00
5284,553,view,66,2024-01-15 21:36:00
5285,553,visit,168,2024-02-09 16:28:00
5286,553,visit,3,2024-02-09 16:46:00
5287,553,view,117,2024-02-09 16:53:00
5288,553,purchase,99,2024-02-09 17:20:00
5289,553,add_to_cart,152,2024-02-09 17:46:00
5290,553,visit,19,2024-01-13 20:23:00
5291,553,add_to_cart,146,2024-01-13 20:33:00
5292,553,add_to_cart,192,2024-01-13 20:41:00
5293,553,visit,116,2024-01-13 21:07:00
5294,553,checkout,125,2024-01-13 21:20:00
5295,554,visit,88,2024-01-20 08:54:00
5296,554,visit,35,2024-01-20 09:15:00
5297,555,checkout,190,2024-01-06 12:34:00
5298,555,purchase,1,2024-01-06 12:40:00
5299,555,view,153,2024-01-06 13:00:00
5300,555,view,173,2024-01-06 13:15:00
5301,555,view,177,2024-01-21 03:40:00
5302,555,visit,126,2024-01-21 03:50:00
5303,555,add_to_cart,89,2024-01-21 03:56:00
5304,555,visit,144,2024-01-09 11:01:00
5305,555,view,147,2024-01-21 18:51:00
5306,555,view,151,2024-01-21 19:12:00
5307,555,add_to_cart,25,2024-01-21 19:26:00
5308,555,view,16,2024-01-21 19:47:00
5309,556,checkout,182,2024-01-12 11:08:00
5310,556,visit,73,2024-01-12 11:37:00
5311,556,visit,129,2024-01-12 11:54:00
5312,556,view,42,2024-01-12 11:56:00
5313,556,view,147,2024-01-12 12:20:00
5314,556,visit,162,2024-02-15 04:30:00
5315,556,visit,80,2024-02-15 04:53:00
5316,556,visit,104,2024-02-15 05:01:00
5317,556,view,183,2024-02-15 05:04:00
5318,556,visit,146,2024-01-24 12:11:00
5319,556,view,34,2024-01-24 12:24:00
5320,556,visit,89,2024-01-24 12:42:00
5321,556,add_to_cart,125,2024-02-03 14:12:00
5322,556,view,45,2024-02-03 14:18:00
5323,556,visit,134,2024-02-03 14:22:00
5324,556,visit,21,2024-02-03 14:47:00
5325,557,add_to_cart,122,2024-01-15 08:10:00
5326,557,view,70,2024-01-02 01:47:00
5327,557,visit,96,2024-01-02 02:12:00
5328,557,view,105,2024-03-01 05:12:00
5329,557,view,48,2024-03-01 05:37:00
5330,558,view,39,2024-01-02 17:24:00
5331,558,add_to_cart,31,2024-01-02 17:42:00
5332,558,add_to_cart,10,2024-01-02 17:45:00
5333,558,visit,30,2024-01-13 20:07:00
5334,558,add_to_cart,18,2024-02-01 00:14:00
5335,558,add_to_cart,188,2024-02-01 00:43:00
5336,558,view,88,2024-02-01 01:10:00
5337,558,view,125,2024-01-26 07:15:00
5338,558,purchase,73,2024-01-26 07:39:00
5339,559,view,15,2024-01-18 18:59:00
5340,559,visit,4,2024-01-18 19:19:00
5341,559,visit,191,2024-01-18 19:28:00
5342,559,view,168,2024-01-13 11:09:00
5343,559,add_to_cart,9,2024-01-13 11:24:00
5344,559,view,109,2024-01-13 11:44:00
5345,559,visit,137,2024-02-12 17:28:00
5346,559,visit,154,2024-02-12 17:58:00
5347,559,view,132,2024-02-12 18:26:00
5348,559,visit,16,2024-02-12 18:33:00
5349,560,checkout,143,2024-02-17 10:11:00
5350,560,checkout,99,2024-02-17 10:23:00
5351,560,view,121,2024-01-04 22:06:00
5352,560,checkout,52,2024-01-04 22:15:00
5353,560,visit,69,2024-02-02 00:48:00
5354,560,checkout,5,2024-02-02 00:55:00
5355,560,checkout,20,2024-02-02 01:11:00
5356,560,purchase,79,2024-01-25 11:10:00
5357,560,add_to_cart,146,2024-01-25 11:28:00
5358,560,visit,111,2024-01-25 11:48:00
5359,560,view,2,2024-01-25 11:58:00
5360,560,add_to_cart,93,2024-02-12 08:28:00
5361,561,visit,13,2024-02-24 01:03:00
5362,561,visit,4,2024-02-24 01:27:00
5363,561,visit,170,2024-02-24 01:46:00
5364,561,visit,109,2024-02-24 01:52:00
5365,561,view,74,2024-02-24 01:56:00
5366,562,purchase,189,2024-01-14 22:02:00
5367,562,add_to_cart,95,2024-01-14 22:14:00
5368,562,view,105,2024-01-18 14:15:00
5369,562,visit,8,2024-02-27 04:05:00
5370,562,view,67,2024-02-27 04:31:00
5371,562,purchase,191,2024-02-27 05:01:00
5372,563,checkout,110,2024-02-28 21:43:00
5373,564,visit,9,2024-01-12 00:29:00
5374,564,visit,117,2024-01-30 19:47:00
5375,564,visit,11,2024-01-30 19:54:00
5376,564,view,99,2024-01-30 19:57:00
5377,564,visit,42,2024-01-30 20:10:00
5378,564,add_to_cart,141,2024-01-30 20:32:00
5379,564,view,164,2024-01-02 01:16:00
5380,564,view,120,2024-01-02 01:45:00
5381,564,visit,141,2024-01-02 01:47:00
5382,564,visit,12,2024-01-02 02:09:00
5383,564,add_to_cart,37,2024-02-19 09:35:00
5384,564,visit,74,2024-02-19 09:57:00
5385,564,visit,73,2024-02-19 10:06:00
5386,565,checkout,52,2024-01-16 23:32:00
5387,565,purchase,199,2024-01-17 00:00:00
5388,565,visit,130,2024-01-17 00:14:00
5389,565,view,56,2024-01-17 00:32:00
5390,565,view,60,2024-02-01 07:54:00
5391,566,view,23,2024-01-24 15:34:00
5392,566,view,103,2024-01-24 15:52:00
5393,566,checkout,40,2024-01-24 15:57:00
5394,566,add_to_cart,64,2024-01-24 16:08:00
5395,566,visit,85,2024-02-10 11:50:00
5396,566,view,151,2024-02-10 12:00:00
5397,566,view,157,2024-02-10 12:05:00
5398,566,view,179,2024-02-10 12:32:00
5399,566,view,197,2024-02-18 16:52:00
5400,566,purchase,89,2024-02-18 17:22:00
5401,566,visit,31,2024-02-18 17:34:00
5402,566,visit,178,2024-02-18 17:55:00
5403,566,visit,20,2024-02-18 18:10:00
5404,566,checkout,183,2024-02-18 18:24:00
5405,566,view,130,2024-02-18 18:54:00
5406,566,view,153,2024-02-10 04:57:00
5407,566,add_to_cart,13,2024-02-10 05:24:00
5408,566,add_to_cart,122,2024-02-10 05:50:00
5409,566,checkout,103,2024-02-10 05:57:00
5410,566,add_to_cart,106,2024-02-10 06:24:00
5411,567,purchase,119,2024-01-06 14:18:00
5412,567,add_to_cart,70,2024-01-03 17:44:00
5413,567,add_to_cart,195,2024-02-29 18:47:00
5414,567,add_to_cart,186,2024-02-29 19:13:00
5415,567,add_to_cart,99,2024-02-01 03:59:00
5416,567,checkout,82,2024-02-01 04:12:00
5417,567,view,75,2024-02-01 04:29:00
5418,568,add_to_cart,118,2024-01-15 19:41:00
5419,568,add_to_cart,84,2024-01-15 19:49:00
5420,568,purchase,192,2024-01-15 20:10:00
5421,568,add_to_cart,69,2024-01-30 05:18:00
5422,568,checkout,59,2024-01-30 05:35:00
5423,568,purchase,188,2024-01-07 16:54:00
5424,568,add_to_cart,126,2024-01-07 17:04:00
5425,568,checkout,111,2024-02-18 13:51:00
5426,568,view,62,2024-02-18 14:18:00
5427,568,visit,144,2024-02-18 14:25:00
5428,569,visit,128,2024-01-02 10:05:00
5429,570,purchase,105,2024-01-05 08:39:00
5430,570,view,68,2024-01-05 09:02:00
5431,570,view,15,2024-01-05 09:22:00
5432,570,view,183,2024-01-05 09:32:00
5433,571,view,35,2024-01-24 07:06:00
5434,571,add_to_cart,183,2024-01-24 07:26:00
5435,571,view,14,2024-01-24 07:45:00
5436,571,view,177,2024-02-13 16:46:00
5437,571,checkout,102,2024-01-02 08:43:00
5438,571,view,100,2024-01-02 09:06:00
5439,571,view,7,2024-01-02 09:25:00
5440,571,visit,30,2024-01-02 09:45:00
5441,571,purchase,49,2024-01-23 23:22:00
5442,571,view,144,2024-01-23 23:25:00
5443,571,purchase,111,2024-01-23 23:41:00
5444,571,add_to_cart,179,2024-01-23 23:50:00
5445,572,view,72,2024-01-06 08:22:00
5446,573,visit,80,2024-01-16 20:36:00
5447,573,view,83,2024-01-16 20:43:00
5448,573,checkout,42,2024-01-16 21:03:00
5449,573,checkout,17,2024-01-16 21:17:00
5450,573,add_to_cart,191,2024-01-01 23:20:00
5451,573,add_to_cart,173,2024-01-01 23:21:00
5452,573,view,7,2024-02-02 15:10:00
5453,574,checkout,155,2024-02-14 19:17:00
5454,574,view,10,2024-02-14 19:21:00
5455,574,add_to_cart,34,2024-02-14 19:44:00
5456,574,visit,36,2024-02-14 20:01:00
5457,574,checkout,153,2024-01-12 15:25:00
5458,574,visit,6,2024-01-12 15:39:00
5459,574,add_to_cart,152,2024-01-12 15:43:00
5460,574,view,146,2024-01-10 02:37:00
5461,574,visit,134,2024-01-10 02:50:00
5462,575,view,29,2024-02-19 12:51:00
5463,575,checkout,126,2024-01-22 23:18:00
5464,575,visit,153,2024-01-22 23:22:00
5465,575,view,183,2024-01-22 23:28:00
5466,575,add_to_cart,81,2024-01-22 23:33:00
5467,575,checkout,174,2024-01-22 23:38:00
5468,576,view,152,2024-02-06 00:48:00
5469,576,checkout,75,2024-02-06 01:17:00
5470,576,view,26,2024-02-06 01:40:00
5471,576,add_to_cart,127,2024-02-06 01:52:00
5472,576,view,115,2024-02-04 03:37:00
5473,576,visit,126,2024-02-04 03:40:00
5474,576,view,28,2024-02-04 03:43:00
